epoch,train loss,validation loss,wall time (seconds)
0,0.14451493322849274,0.13953201472759247,0.4803436000001966
1,0.13716338574886322,0.13225477933883667,0.9321051000006264
2,0.12980298697948456,0.12498351186513901,1.3834597999994003
3,0.12239521741867065,0.11767774075269699,1.868959300001734
4,0.1146620586514473,0.11006668955087662,2.336483600000065
5,0.10690145194530487,0.10245270282030106,2.8100784000016574
6,0.09974565356969833,0.09547316282987595,3.2972396000004665
7,0.09275587648153305,0.08872851729393005,3.7583798000014212
8,0.08638940751552582,0.08268948644399643,4.220834700001433
9,0.08240332454442978,0.07907597720623016,4.683835100000579
10,0.08092831075191498,0.07779763638973236,5.151521700001467
11,0.07959503680467606,0.07686770707368851,5.625048699999752
12,0.07868868857622147,0.07588469982147217,6.080786300000909
13,0.07811448723077774,0.07540659606456757,6.538894000001164
14,0.07807888835668564,0.07531343400478363,7.002878300001612
15,0.07764731347560883,0.07515276968479156,7.460722200001328
16,0.07732979953289032,0.07483963668346405,7.915906900001573
17,0.07833071053028107,0.07549811154603958,8.38540980000107
18,0.07738447189331055,0.07475215196609497,8.849226599999383
19,0.07835017889738083,0.07633284479379654,9.311361600000964
20,0.07697000354528427,0.07466365396976471,9.756107799999882
21,0.07717102766036987,0.0750233381986618,10.227510900000198
22,0.0771491676568985,0.07464175671339035,10.685124600000563
23,0.07692581415176392,0.07473800331354141,11.147176200000104
24,0.07698510587215424,0.07483194768428802,11.61045120000199
25,0.07684062421321869,0.07465649396181107,12.071085800002038
26,0.07703165709972382,0.0749894380569458,12.541546300002665
27,0.07685485482215881,0.07477452605962753,12.995625600000494
28,0.07674460858106613,0.07461448758840561,13.458354300000792
29,0.0766618400812149,0.07450712472200394,13.928909300000669
30,0.07669074088335037,0.07458014041185379,14.390319699999964
31,0.0769544392824173,0.07496476918458939,14.833107599999494
32,0.07674355804920197,0.07471560686826706,15.305770300001313
33,0.07666214555501938,0.07434864342212677,15.765755399999762
34,0.07644455134868622,0.07422756403684616,16.226750300000276
35,0.07688628137111664,0.07444982975721359,16.698937000001024
36,0.07641491293907166,0.07427791506052017,17.165820300000632
37,0.076438307762146,0.07414393126964569,17.608339900001738
38,0.07632310688495636,0.07416152954101562,18.074583800000255
39,0.0764588713645935,0.07442934066057205,18.53298580000046
40,0.076280876994133,0.07410155981779099,18.98798440000246
41,0.07623917609453201,0.07413603365421295,19.450746599999547
42,0.0761934146285057,0.07410702854394913,19.91512060000241
43,0.07641420513391495,0.07446925342082977,20.383205400001316
44,0.07640831917524338,0.07449878007173538,20.839009700001043
45,0.0769701674580574,0.07520627975463867,21.29169170000023
46,0.0762275755405426,0.07423167675733566,21.75280550000025
47,0.07635931670665741,0.07450307160615921,22.195297900001606
48,0.07613134384155273,0.0740269348025322,22.652934300000197
49,0.07602158188819885,0.07401889562606812,23.111681000002136
50,0.07617594301700592,0.07428800314664841,23.587682200002746
51,0.07608932256698608,0.07425736635923386,24.03778610000154
52,0.07584870606660843,0.07388248294591904,24.49708290000126
53,0.07602376490831375,0.07422656565904617,24.963262700002815
54,0.0757477879524231,0.07382745295763016,25.421303800001624
55,0.0758177787065506,0.07376746833324432,25.896518699999433
56,0.07591681182384491,0.07380157709121704,26.35925020000286
57,0.07572799921035767,0.07363662123680115,26.81072590000258
58,0.07571684569120407,0.07364723086357117,27.30512010000166
59,0.07589974254369736,0.07379139214754105,27.762104200002796
60,0.07678911089897156,0.0745362937450409,28.22437429999991
61,0.07595121115446091,0.07383190840482712,28.67204280000078
62,0.07567845284938812,0.07381078600883484,29.133423100000073
63,0.0754539892077446,0.07358085364103317,29.59904120000283
64,0.07532716542482376,0.07349324971437454,30.06327070000043
65,0.07561289519071579,0.07391141355037689,30.526821900002687
66,0.07597197592258453,0.07437052577733994,30.993888799999695
67,0.07547047734260559,0.07379959523677826,31.44189760000154
68,0.0751907154917717,0.07347650080919266,31.89627340000152
69,0.07529567182064056,0.07366888225078583,32.35680870000215
70,0.0775238648056984,0.07622254639863968,32.8102887999994
71,0.07563364505767822,0.07415211945772171,33.27173770000081
72,0.07504463195800781,0.07343307137489319,33.72846500000014
73,0.0750347152352333,0.0735001489520073,34.195138600000064
74,0.07592620700597763,0.07454869896173477,34.663777100002335
75,0.07484085112810135,0.07329747825860977,35.12378750000062
76,0.07473257184028625,0.07321041822433472,35.58682140000019
77,0.07480590790510178,0.07335327565670013,36.04305860000022
78,0.07497646659612656,0.07359331101179123,36.491878600001655
79,0.07491490244865417,0.07350432127714157,36.94170690000101
80,0.07456947863101959,0.07309713959693909,37.402878700002475
81,0.07442071288824081,0.07293999195098877,37.86679400000139
82,0.07523484528064728,0.07396554201841354,38.33664839999983
83,0.07487519085407257,0.0735897570848465,38.78850570000213
84,0.0755070149898529,0.07430374622344971,39.24420590000227
85,0.07422324270009995,0.07277898490428925,39.711257200000546
86,0.07412422448396683,0.07277324795722961,40.173710400002165
87,0.0740659236907959,0.0727238804101944,40.640034000000014
88,0.07398281246423721,0.07267848402261734,41.11492670000007
89,0.07385632395744324,0.0725427120923996,41.580712500002846
90,0.07379089295864105,0.07244965434074402,42.0536299000014
91,0.0737815648317337,0.07241547852754593,42.50747500000216
92,0.07380440086126328,0.07240074872970581,42.953945100001874
93,0.07345903664827347,0.07213184237480164,43.3994617999997
94,0.07337559014558792,0.07208693027496338,43.85578440000245
95,0.0738220065832138,0.07266070693731308,44.310902900000656
96,0.07320405542850494,0.07195737957954407,44.78040740000142
97,0.07343810051679611,0.07233601808547974,45.2273348000017
98,0.07337848842144012,0.07229049503803253,45.68489799999952
99,0.07297693938016891,0.07187239825725555,46.140088500000275
100,0.07283152639865875,0.07174332439899445,46.59732150000127
101,0.07273358851671219,0.07169578224420547,47.047773599999346
102,0.07281263172626495,0.07183995842933655,47.51405100000193
103,0.07250296324491501,0.07152016460895538,47.97777240000141
104,0.07251342386007309,0.07149885594844818,48.434022299999924
105,0.07227567583322525,0.07134229689836502,48.89911940000093
106,0.07222657650709152,0.07128202170133591,49.35815139999977
107,0.07212428748607635,0.07117809355258942,49.825839900000574
108,0.07201364636421204,0.07109437137842178,50.287758599999506
109,0.07276598364114761,0.07193706184625626,50.75804749999952
110,0.07219337671995163,0.07136913388967514,51.213631599999644
111,0.07291961461305618,0.07213489711284637,51.681776600002195
112,0.07204865664243698,0.07130429148674011,52.14761360000193
113,0.07194456458091736,0.07127244770526886,52.607085700001335
114,0.07228877395391464,0.07163044065237045,53.073147200000676
115,0.07118746638298035,0.07060149312019348,53.52737909999996
116,0.07246442139148712,0.07181452959775925,53.97642099999939
117,0.07086004316806793,0.07029993832111359,54.4451203000026
118,0.07125675678253174,0.07072380930185318,54.915661900002306
119,0.07056733220815659,0.07006318122148514,55.39006490000247
120,0.07062198966741562,0.0701940655708313,55.85924540000269
121,0.07090944051742554,0.07047366350889206,56.32949820000067
122,0.07084660232067108,0.07054132223129272,56.79942220000157
123,0.07007045298814774,0.06984749436378479,57.266651699999784
124,0.07058485597372055,0.07040269672870636,57.732585100002325
125,0.07083431631326675,0.07043194025754929,58.181839100001525
126,0.06993073225021362,0.06982876360416412,58.65508150000096
127,0.06921212375164032,0.06911789625883102,59.12451890000011
128,0.06903532147407532,0.06898576021194458,59.60033509999994
129,0.069014772772789,0.06900293380022049,60.1288936000019
130,0.06879986822605133,0.06883744895458221,60.602647499999875
131,0.0689767450094223,0.06913973391056061,61.10049440000148
132,0.06888963282108307,0.06876077502965927,61.57562520000283
133,0.06840983033180237,0.06866909563541412,62.03088760000173
134,0.07148483395576477,0.07180248945951462,62.502342300002056
135,0.0677805170416832,0.06792942434549332,62.96869220000008
136,0.06803993880748749,0.06797249615192413,63.463477400000556
137,0.06752894073724747,0.06768503040075302,63.929237500000454
138,0.06740733236074448,0.06796810030937195,64.40003440000146
139,0.06748371571302414,0.06811148673295975,64.87579870000263
140,0.06704755872488022,0.06766963005065918,65.33792800000083
141,0.06707175821065903,0.06732862442731857,65.79917700000078
142,0.06671742349863052,0.06730073690414429,66.25958530000207
143,0.06661726534366608,0.06725167483091354,66.72210700000142
144,0.06709054112434387,0.06722424179315567,67.18864270000267
145,0.06718405336141586,0.06724700331687927,67.6473834999997
146,0.06837763637304306,0.06936710327863693,68.09965809999994
147,0.06618690490722656,0.06691288948059082,68.56969120000213
148,0.07311172783374786,0.07104653120040894,69.02783339999951
149,0.06659480184316635,0.06764653325080872,69.49027600000045
150,0.0657433569431305,0.06661206483840942,69.9460665000006
151,0.06572386622428894,0.06651218235492706,70.4092277000018
152,0.0661645382642746,0.06750361621379852,70.84996920000049
153,0.0683603286743164,0.06963598728179932,71.3067781000027
154,0.06584813445806503,0.06716106086969376,71.77389640000183
155,0.0656532570719719,0.06693651527166367,72.22984790000191
156,0.06737223267555237,0.068752720952034,72.69450400000278
157,0.06567714363336563,0.06710515916347504,73.13792730000205
158,0.06618878245353699,0.06780370324850082,73.58091559999957
159,0.06626686453819275,0.06789727509021759,74.05126160000145
160,0.0650968849658966,0.06630810350179672,74.51672170000165
161,0.06694424152374268,0.06860799342393875,74.97679690000223
162,0.06648539006710052,0.06620687991380692,75.42980090000128
163,0.06604652106761932,0.06778745353221893,75.88905650000015
164,0.06653708219528198,0.06622084975242615,76.34119980000105
165,0.0654819905757904,0.06579895317554474,76.79555320000145
166,0.06846848130226135,0.07015369832515717,77.25128899999982
167,0.07577387988567352,0.07277379930019379,77.7054726000024
168,0.0679766982793808,0.06976552307605743,78.16431320000265
169,0.06949938088655472,0.06824370473623276,78.62082360000204
170,0.06617044657468796,0.06596210598945618,79.07829380000112
171,0.06418827921152115,0.06560540944337845,79.53470860000016
172,0.06664538383483887,0.0683509111404419,79.99067260000083
173,0.06540542095899582,0.06548760086297989,80.44871419999981
174,0.0641145333647728,0.06569497287273407,80.91525200000251
175,0.06478322297334671,0.06666279584169388,81.36310840000078
176,0.06615849584341049,0.06601248681545258,81.84006439999939
177,0.06458258628845215,0.06505724042654037,82.30547610000212
