epoch,train loss,validation loss,wall time (seconds)
0,0.25488871335983276,0.2544730007648468,3.1344605000000003
1,0.2387302666902542,0.23830628395080566,5.972203800000001
2,0.22265833616256714,0.22223000228405,9.4727028
3,0.20629703998565674,0.205868199467659,9.5208845
4,0.1897851675748825,0.189361110329628,9.5690873
5,0.1733580231666565,0.17294923961162567,9.6173888
6,0.157909095287323,0.15753282606601715,9.666197
7,0.14548584818840027,0.14517447352409363,9.716689
8,0.1396196037530899,0.13942697644233704,9.764141
9,0.14276285469532013,0.14272403717041016,9.8109373
10,0.1477002203464508,0.1477716863155365,9.857055
11,0.14614292979240417,0.1462232619524002,9.906328
12,0.14164529740810394,0.14168168604373932,9.9544773
13,0.13858845829963684,0.1385663002729416,10.003191900000001
14,0.13823363184928894,0.1381630003452301,10.0501973
15,0.13953346014022827,0.13942646980285645,10.097244
16,0.14104242622852325,0.14090895652770996,10.1445862
17,0.1421498954296112,0.14199702441692352,10.1924542
18,0.14247937500476837,0.14231255650520325,10.240521300000001
19,0.14190120995044708,0.14172692596912384,10.2890551
20,0.14067670702934265,0.14050039649009705,10.3364184
21,0.13912566006183624,0.13895171880722046,10.386140300000001
22,0.1375616490840912,0.13739439845085144,10.4333049
23,0.13617512583732605,0.13602003455162048,10.4806343
24,0.1352136731147766,0.1350730061531067,10.5305082
25,0.1347765177488327,0.13465459644794464,10.5803423
26,0.13486938178539276,0.1347658932209015,10.6284051
27,0.13543574512004852,0.13535089790821075,10.6788138
28,0.13623128831386566,0.13616156578063965,10.7273365
29,0.13671724498271942,0.13665282726287842,10.7772415
30,0.13688771426677704,0.13682228326797485,10.8259195
31,0.1367005854845047,0.13662846386432648,10.8758465
32,0.1362142562866211,0.13613031804561615,10.9231311
33,0.13553571701049805,0.13543696701526642,10.970894
34,0.13492031395435333,0.134806826710701,11.0179153
35,0.13442857563495636,0.13430099189281464,11.0663081
36,0.1341310441493988,0.13399294018745422,11.1145785
37,0.13394077122211456,0.13379642367362976,11.163496
38,0.13379861414432526,0.13365167379379272,11.2129722
39,0.13369867205619812,0.1335514932870865,11.2614599
40,0.13351623713970184,0.13337406516075134,11.3083145
41,0.13333508372306824,0.13319958746433258,11.356307600000001
42,0.13308295607566833,0.13295751810073853,11.4034167
43,0.13279485702514648,0.13268224895000458,11.4515616
44,0.13252687454223633,0.13242793083190918,11.4987206
45,0.13233864307403564,0.13225317001342773,11.5451164
46,0.1321515440940857,0.13207858800888062,11.5948284
47,0.13199420273303986,0.1319308578968048,11.6426829
48,0.1318228542804718,0.13176555931568146,11.6903058
49,0.13162177801132202,0.13156616687774658,11.7390842
50,0.1316358596086502,0.13157853484153748,11.7864077
51,0.13158540427684784,0.13152125477790833,11.8355701
52,0.13114725053310394,0.13107174634933472,11.8826078
53,0.1300305873155594,0.12994103133678436,11.9303662
54,0.12904976308345795,0.12894964218139648,11.9779143
55,0.12843884527683258,0.12833131849765778,12.0245903
56,0.1276908963918686,0.1275799721479416,12.0723808
57,0.12699292600154877,0.12687495350837708,12.1224601
58,0.1261856108903885,0.12605752050876617,12.1698327
